index_name,index_id,category
Gaston_d'Orléans_(1842-1922),1503,Person
Alphonse_V_d'Aragon,1505,Person
Clément_Turpin,1508,Person
André_(apôtre),1511,Person
Claudette_Werleigh,1512,Person
Richard_Olney,1513,Person
James_A._Garfield,1514,Person
Bronisław_Komorowski,1516,Person
Mikhaïl_Gorbatchev,1518,Person
Ritt_Bjerregaard,1520,Person
Margaret_Beckett,1522,Person
Emil_Hácha,1523,Person
René_Préval,1524,Person
Francisco_Pinto_Balsemão,1525,Person
Pierre_Théoma_Boisrond-Canal,1526,Person
Micheline_Calmy-Rey,1530,Person
Talib_Kweli,1535,Person
Kuroda_Kiyotaka,1536,Person
Jeff_Lynne,1539,Person
John_Cale,1541,Person
