index_name,index_id,category
Toxic_(chanson),3089,creative_work
The_Boy_Who_Knew_Too_Much,3094,creative_work
Alejandro_(chanson),3097,creative_work
Obscured_by_Clouds,3102,creative_work
Empire_(chanson_de_Kasabian),3106,creative_work
Around_the_World_(album_d'Ami_Suzuki),3108,creative_work
Drum_and_bass,3114,creative_work
White_America,3128,creative_work
Arnold_Layne,3132,creative_work
Sexy_Dancer,3133,creative_work
Who_Are_You_(album),3136,creative_work
Beach_Boys'_Party!,3137,creative_work
Roumain,3142,creative_work
"Tuer_n'est_pas_jouer_(film,_1987)",3146,creative_work
Libertine_(chanson),3147,creative_work
Long_Road_to_Ruin,3150,creative_work
Star_Trek_:_Sans_limites,3156,creative_work
The_Origin_of_Love,3165,creative_work
Hip-house,3179,creative_work
Ms._Kelly,3181,creative_work
