index_name,index_id,category
Érik_Comas,4332,Person
Mika_Nakashima,4334,Person
Henri_Ier(roi_de_Portugal),4335,Person
Jean_Pic_de_la_Mirandole,4338,Person
Aleksandar_Ranković_(homme_politique),4340,Person
Mathilde_de_Flandre,4341,Person
Edwige-Sophie_de_Suède,4346,Person
Urho_Kekkonen,4349,Person
Alexis_de_Tocqueville,4350,Person
Francisco_Fernández_Ordóñez,4351,Person
Konstantin_Rokossovski,4355,Person
William_John_Bennett,4357,Person
Alexis_Ier_(tsar_de_Russie),4358,Person
Andy_Bathgate,4359,Person
Gaston_Thorn,4360,Person
Karl-Theodor_zu_Guttenberg,4361,Person
Maximilien-Emmanuel_de_Bavière,4362,Person
Ursula_Lehr,4364,Person
Maria_Pia_de_Savoie,4365,Person
Tuomas_Holopainen,4369,Person
