index_name,index_id,category
Let's_Wait_Awhile,2230,creative_work
P._Y._T._(Pretty_Young_Thing),2232,creative_work
Original_Soundtracks_1,2233,creative_work
Grindcore,2243,creative_work
Unapologetic,2246,creative_work
Star_Trek_Into_Darkness,2247,creative_work
Chevrolet_Venture,2248,creative_work
Japonais,2255,creative_work
Laundry_Service,2272,creative_work
Mint_Car,2282,creative_work
Bohemian_Rhapsody,2284,creative_work
Tainted_Love,2296,creative_work
Bridge_over_Troubled_Water_(chanson),2298,creative_work
Side_of_a_Bullet,2307,creative_work
Waterloo_(album),2310,creative_work
Butterflies,2315,creative_work
With_or_Without_You,2318,creative_work
Doctor's_Advocate,2321,creative_work
Northern_soul,2330,creative_work
Reign_in_Blood,2339,creative_work
