index_name,index_id,category
Groen,2176,uncertain
Tenacious_D,2192,uncertain
Inverness_Caledonian_Thistle_Football_Club,2193,uncertain
Assemblée_législative_de_l'Ontario,2213,uncertain
Clube_Desportivo_Nacional,2219,uncertain
Centre_national_des_indépendants_et_paysans,2221,uncertain
Équipe_de_République_d'Irlande_espoirs_de_football,2222,uncertain
Coalition_arabo-occidentale_en_Irak_et_en_Syrie,2229,uncertain
Birmingham_City_Football_Club,2240,uncertain
Parti_démocrate_(Serbie),2250,uncertain
Taranaki_Rugby_Football_Union,2254,uncertain
Murder_Inc._Records,2257,uncertain
Voyageurs_de_la_Nouvelle-Écosse,2260,uncertain
Nuclear_Blast,2263,uncertain
HC_Slavia_Prague,2275,uncertain
Parti_de_la_refondation_communiste,2283,uncertain
Arcade_Fire,2288,uncertain
NBCUniversal,2294,uncertain
Fédération_anglaise_de_football,2299,uncertain
Empire_of_the_Sun,2302,uncertain
