index_name,index_id,category
Monkey_Me,866,creative_work
Last_Action_Hero,870,creative_work
Meddle,878,creative_work
Love_in_an_Elevator,879,creative_work
Perfectionist,882,creative_work
Trouble_(album_d'Akon),887,creative_work
Techno_minimale,888,creative_work
Lisp,896,creative_work
Ourdou,897,creative_work
Perfect_Symmetry_(chanson),904,creative_work
The_Hellcat_Spangled_Shalalala,908,creative_work
Saison_5_d'Angel,910,creative_work
Brothers_in_Arms_(album),911,creative_work
Duality,917,creative_work
More_than_a_Woman,920,creative_work
Rust_in_Peace,922,creative_work
There's_a_Place,924,creative_work
Rockaria!,925,creative_work
Times_Like_These,928,creative_work
Down_on_the_Upside,932,creative_work
