index_name,index_id,category
Jan_Eliasson,3851,Person
Pär_Arlbrandt,3854,Person
Cecil_D._Andrus,3859,Person
Richard_N._Richards,3860,Person
Mark_Webber,3862,Person
David_Rice_Atchison,3868,Person
Tyga,3873,Person
Gerry_Goffin,3878,Person
Eric_Close,3879,Person
Anggun,3881,Person
Ievgueni_Svetlanov,3884,Person
Maurice_Schumann,3886,Person
Peter_Laviolette,3895,Person
Clark_Terry,3897,Person
Ferenc_Gyurcsány,3898,Person
Kathleen_Blanco,3901,Person
George_IV,3904,Person
Robert_Walpole,3906,Person
Charles_II_de_Navarre,3907,Person
William_C._C._Claiborne,3910,Person
