index_name,index_id,category
Mike_Rutherford,641,Person
Vlad_Filat,642,Person
Élisabeth_en_Bavière,648,Person
Konstantin_Tchernenko,649,Person
Léopold_II_(empereur_des_Romains),651,Person
Amha_Selassie,653,Person
Steven_Spielberg,654,Person
Joseph_de_Maistre,656,Person
Zlatko_Mateša,657,Person
Jerry_Brown,658,Person
Mike_Dirnt,661,Person
Grégoire_XV,666,Person
Albert_Speer,680,Person
Trick-Trick,683,Person
Dacian_Cioloș,684,Person
Will.i.am,691,Person
Maryse_Ouellet,693,Person
Ty_Conklin,696,Person
Louis-Philippe_Ier,701,Person
Mr_Probz,707,Person
