index_name,index_id,category
Constance_d'Arles,857,Person
Giorgio_Moroder,858,Person
Phil_Hill,860,Person
Mihai_Ghimpu,861,Person
Milan_Hnilička,865,Person
Stávros_Dímas,867,Person
Lawrence_Cannon,868,Person
Paul_von_Hindenburg,869,Person
Ioannis_Kolettis,872,Person
Caroline_de_Monaco,873,Person
Jay_Wells,876,Person
Itō_Hirobumi,881,Person
Quentin_Bryce,885,Person
Muhammad_Rafiq_Tarar,890,Person
Pierre-Émile_Côté,891,Person
Bruno_Mars,892,Person
Roy_Thomas,898,Person
Martin_Dempsey,899,Person
Joe_Strummer,900,Person
Driss_Lachgar,902,Person
