index_name,index_id,category
Until_Now,2776,creative_work
Cinquante_nuances_de_Grey_(bande_originale),2787,creative_work
Delta_Machine,2791,creative_work
Across_the_Universe,2794,creative_work
Future_house,2797,creative_work
Umbrella,2802,creative_work
DOA_(chanson),2806,creative_work
The_Adventures_of_Rain_Dance_Maggie,2809,creative_work
Get_Your_Wings,2812,creative_work
Opel_Corsa,2823,creative_work
The_Wall,2850,creative_work
I'm_So_Tired,2852,creative_work
Monkey_Wrench,2859,creative_work
The_Endless_River,2870,creative_work
Walk_On_(chanson),2871,creative_work
Happy_(chanson_de_Pharrell_Williams),2876,creative_work
Speak_Now_(album),2886,creative_work
A_Beautiful_Lie,2889,creative_work
Goodbye_Kiss,2892,creative_work
I_Want_You_(chanson_de_Bob_Dylan),2901,creative_work
