index_name,index_id,category
Conservateurs_et_réformistes_européens,2054,uncertain
Tarbes_Pyrénées_rugby,2055,uncertain
Joy_Division,2059,uncertain
Derek_and_the_Dominos,2062,uncertain
The_Lox,2066,uncertain
Pink_Floyd,2068,uncertain
Snow_Patrol,2071,uncertain
Parti_socialiste_(Belgique),2078,uncertain
Parti_socialiste_unifié_du_Venezuela,2096,uncertain
Tuff_Gong,2105,uncertain
Leicester_City_Football_Club,2108,uncertain
Maison_capétienne_de_Valois,2115,uncertain
Lightning_de_Tampa_Bay,2132,uncertain
Parlement_européen,2134,uncertain
Ice_Tigers_de_Nuremberg,2135,uncertain
The_Carpenters,2140,uncertain
Psycroptic,2143,uncertain
Noise_Records,2150,uncertain
Heart,2154,uncertain
Bee_Gees,2169,uncertain
