index_name,index_id,category
Ville_libre_de_Dantzig,2024,place
Saint-Lambert_(Montérégie),2025,place
Sainte-Geneviève-de-Berthier,2030,place
Burtigny,2032,place
Tulle,2035,place
Le_Léman,2040,place
Mosnang,2046,place
Hydre_(constellation),2057,place
Bellinzone,2058,place
Comté_de_Rogaland,2069,place
Constantine_(Algérie),2079,place
Cheseaux-sur-Lausanne,2087,place
Saint-Eusèbe_(Québec),2095,place
Notre-Dame-de-Lourdes_(L'Érable),2099,place
Vanuatu,2102,place
Ormont-Dessous,2114,place
Bréda,2122,place
Auvergne,2125,place
Albanel_(Québec),2127,place
Washington_(État),2129,place
