index_name,index_id,category
Leszek_Miller,3238,Person
Ibrahim_Pacha,3243,Person
Dimitri_Ier_Donskoï,3245,Person
John_Bonham,3246,Person
Jarome_Iginla,3249,Person
Jean-Jacques_Bertrand,3253,Person
Ulrich_Roth,3255,Person
Konstantínos_Karamanlís_(1907-1998),3258,Person
Ségolène_Royal,3259,Person
Henri_VII_de_Luxembourg,3262,Person
Marc_Garneau,3263,Person
Buckethead,3266,Person
Isaac_Newton,3268,Person
Steven_R._Nagel,3270,Person
Michael_Dukakis,3272,Person
Bow_Wow,3273,Person
Samuel_D._Ingham,3280,Person
Haïlé_Sélassié_Ier,3283,Person
Abdullah_Gül,3285,Person
Jacques-Édouard_Alexis,3286,Person
