index_name,index_id,category
Ion_Iliescu,2606,Person
Viktor_Zoubkov,2608,Person
Karen_Hækkerup,2609,Person
Charles_IX_(roi_de_Suède),2610,Person
Abdel_Rahim_al-Kib,2611,Person
Joachim_Gauck,2612,Person
Frédéric_Ier_de_Prusse,2615,Person
Christiane_Taubira,2616,Person
Thomas_Clayton_(homme_politique),2623,Person
Socrate,2624,Person
Birdman_(rappeur),2625,Person
Jay_Z,2626,Person
Patrick_Leahy,2628,Person
Fumimaro_Konoe,2631,Person
Manuel_Antonio_Flores,2642,Person
Donald_Tusk,2643,Person
Joe_Cirella,2644,Person
Émile_Meyerson,2646,Person
Lloyd_Banks,2650,Person
Joseph_Bonaparte,2652,Person
