index_name,index_id,category
Peggy_Whitson,978,Person
Raymond_T._Odierno,984,Person
Zoran_Milanović,986,Person
Mick_Jones_(musicien_de_Foreigner),990,Person
Nicholas_Katzenbach,991,Person
Carina_Christensen,992,Person
Klaus_Meine,994,Person
Raúl_Alfonsín,997,Person
Karl_Marx,999,Person
Hortense_de_Beauharnais,1004,Person
Christian_Jacob,1006,Person
William_Brock,1007,Person
Ehud_Barak,1011,Person
Sellapan_Ramanathan,1014,Person
Isaac_Herzog_(homme_politique),1015,Person
Diane_Lemieux,1016,Person
Manuel_Fraga,1018,Person
Rob_Schremp,1019,Person
Henri_IV_(roi_de_Castille),1020,Person
Rick_Dudley,1021,Person
