index_name,index_id,category
The_Colour_and_the_Shape,936,creative_work
True_(album_d'Avicii),945,creative_work
Still_D.R.E.,948,creative_work
Power_metal,952,creative_work
Nissan_Altima,959,creative_work
What_Hurts_the_Most,962,creative_work
Grey's_Anatomy,963,creative_work
You've_Got_to_Hide_Your_Love_Away,972,creative_work
Saison_5_d'Urgences,975,creative_work
Break_the_Rules_(album),979,creative_work
Can't_Stop_(chanson),981,creative_work
Behind_the_Mask_(chanson),1001,creative_work
Moby_(album),1002,creative_work
X_(album_de_Chris_Brown),1005,creative_work
Gangsta_rap,1033,creative_work
Peugeot_301_(2012),1038,creative_work
Marissa_Cooper,1040,creative_work
Post-grunge,1046,creative_work
¿Dónde_están_los_ladrones%3F,1056,creative_work
The_Golden_Age_of_Grotesque,1058,creative_work
