index_name,index_id,category
Wilhelm_Grœner,522,Person
Bernard_Kouchner,525,Person
Pauline_Marois,527,Person
Nicolae_Ceaușescu,530,Person
Kathy_Dunderdale,531,Person
Tsai_Ing-wen,538,Person
Peter_Forsberg,540,Person
Branko_Mikulić,543,Person
Michael_Cretu,546,Person
Christian_Paradis,547,Person
Oleg_Kononenko,549,Person
Dave_Manson,550,Person
Joachim_Murat,556,Person
Bernard_Accoyer,560,Person
Toshiki_Kaifu,566,Person
Georges_Ier_(roi_des_Hellènes),573,Person
Kodama_Gentarō,574,Person
Thor_Pedersen,575,Person
Daniel_Vaillant,576,Person
Moïse_Maïmonide,579,Person
