index_name,index_id,category
Chris_Slade,1186,Person
Phil_Lynott,1190,Person
Berthe_de_Turin,1192,Person
Kaspar_Villiger,1193,Person
Eddie_Van_Halen,1194,Person
Haïder_al-Abadi,1196,Person
Focus_(producteur),1199,Person
Noursoultan_Nazarbaïev,1200,Person
Louis_Beel,1201,Person
Moncef_Marzouki,1203,Person
Otis_Bowen,1206,Person
Warren_Christopher,1212,Person
Richard_Kleindienst,1214,Person
Dan_Glickman,1215,Person
Kenneth_Bowersox,1218,Person
Philippe_(roi_des_Belges),1220,Person
Ezer_Weizman,1223,Person
Neon_Hitch,1227,Person
Jean-Paul_II,1229,Person
Väinö_Tanner,1233,Person
